start_station_name,lat,lng
Fort Hamilton Pkwy & E 2 St,40.648005,-73.979342
W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
Madison Ave & E 51 St,40.75863,-73.97513
W 56 St & 10 Ave,40.768254,-73.988639
Edgecombe Ave & W 150 St,40.826881,-73.941427
Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582
Henry St & W 9 St,40.6763744,-74.00324957
31 Ave & 30 St,40.7647,-73.9240312
Monitor St & Meeker Ave,40.721226,-73.941845
Willis Ave & E 137 St,40.808384,-73.923604
W 24 St & 7 Ave,40.74487634,-73.99529885
Madison St & Montgomery St,40.713126,-73.984844
Paul Ave & Mosholu Pkwy,40.8802945,-73.8860653648
Engert Ave & McGuinness Blvd,40.72158,-73.94546
West End Ave & W 60 St,40.77237,-73.99005
44 St & 48 Ave,40.73941387498411,-73.92131969332695
29 St & 5 Ave,40.656986,-73.998194
Windsor Pl & Howard Pl,40.659490558938955,-73.98013919591904
49 Ave & 27 St,40.74113,-73.942518
Inwood Ave & W 170 St,40.840536,-73.919228
Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872
34 Ave & 89 St,40.75437,-73.87833
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
Ditmars Blvd & 19 St,40.78145,-73.9183302
Prospect Ave & E 167 St,40.826303,-73.898751
Bainbridge Ave & E 196 St,40.86648,-73.89042
Park Pl & Thomas S. Boyland St,40.67154,-73.91433
Lenox Ave & W 117 St,40.8025566,-73.9490782
E 6 St & Ave D,40.72228087,-73.97668709
Jerome Ave & W 177 St,40.850121,-73.910765
Willoughby St & Ashland Pl,40.69178,-73.97877
Halsey St & Broadway,40.68565,-73.91564
Broadway & W 56 St,40.7652654,-73.98192338
Hancock St & Wyckoff Ave,40.6972,-73.90674
8 Ave & W 16 St,40.740983,-74.001702
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
5 Ave & E 30 St,40.7459849,-73.98629487
48 St & 5 Ave,40.646351,-74.009271
E 118 St & Madison Ave,40.8014866,-73.9442507
W 78 St & Broadway,40.78339981,-73.98093133
Butler St & Court St,40.6849894,-73.99440329
E 138 St & Grand Concourse,40.813224,-73.930605
Broadway & W 36 St,40.75097711,-73.98765428
Kenmare St & Elizabeth St,40.72054,-73.9949
Lewis Ave & Madison St,40.686312,-73.935775
Rutgers St & Henry St,40.71332151208186,-73.99009689688683
Macombs Pl & W 152 St,40.826406,-73.937948
W 13 St & 5 Ave,40.735445,-73.99431
St Nicholas Ave & W 134 St,40.816234,-73.948222
Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
E 174 St & Longfellow Ave,40.836274,-73.884308
61 St & 60 Ln,40.70055,-73.8943
34 Ave & 83 St,40.75375,-73.88423
Plaza St West & Flatbush Ave,40.6750207,-73.97111473
Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
Bank St & Hudson St,40.73652889,-74.00618026
Laight St & Hudson St,40.72185379,-74.00771779
25 Ave & 85 St,40.76328,-73.88404
W 95 St & Broadway,40.7937704,-73.971888
King St & Varick St,40.72789701409023,-74.00536268949507
Mt Morris Park W & W 120 St,40.804038,-73.945925
W 87 St & Amsterdam Ave,40.78839,-73.9747
11 Ave & W 41 St,40.76030096,-73.99884222
E 102 St & 1 Ave,40.7869946,-73.94164802
90 St & 32 Ave,40.75836,-73.87824
Lenox Ave & W 140 St,40.817245,-73.938787
35 Ave & 10 St,40.76315481910373,-73.93985509872437
18 St & 27 Ave,40.772768286288304,-73.92743647098541
51 Ave & Corona Ave,40.74373,-73.85583
Schermerhorn St & Hoyt St,40.6886263,-73.9851911
34 Ave & 108 St,40.75614,-73.86084
2 Ave & E 122 St,40.8006721,-73.9349
W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
Lincoln Pl & Classon Ave,40.6721683,-73.9609
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
14 St & 5 Ave,40.666287,-73.98895053
E 20 St & 2 Ave,40.73587678,-73.98205027
38 Ave & 29 St,40.75473,-73.93367
Kingston Ave & Park Pl,40.67308,-73.94191
45 Ave & 21 St,40.74737075646803,-73.94777297973631
N 5 St & Wythe Ave,40.718389,-73.961501
Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
Gerard Ave & E 165 St,40.83173,-73.922394
Amsterdam Ave & W 119 St,40.80863218,-73.9595861
E 153 St & E 157 St,40.826677,-73.929327
10 Ave & W 215 St,40.86932465640094,-73.91519755125046
Fulton St & William St,40.70960089363537,-74.00655090808868
21 Ave & 80 St,40.770888,-73.889914
Lafayette St & Jersey St,40.72456089,-73.99565293
1 Ave & E 18 St,40.733812191966315,-73.98054420948029
Union Ave & N 12 St,40.71924,-73.95242
Leonard St & Maujer St,40.7103685423523,-73.94705951213837
Albemarle Rd & McDonald Ave,40.645074,-73.979681
57 St & 43 Ave,40.74324,-73.908
Van Dam St & Greenpoint Ave,40.73443564069459,-73.93790781497955
4 Ave & 3 St,40.673746,-73.985649
Graham Ave & Grand St,40.711863,-73.944024
Fulton St & Irving Pl,40.68186,-73.959432
Macon St & Lewis Ave,40.68282,-73.93488
99 St & 50 Ave,40.74278,-73.86226
Congress St & Hicks St,40.6893952,-73.9995126
E 180 St & Prospect Ave,40.84696,-73.88663
Albany St & Greenwich St,40.709267,-74.013247
Marcus Garvey Blvd & Macon St,40.682601,-73.938037
Tilden Ave & Nostrand Ave,40.64683,-73.94933
Creston Ave & E 178 St,40.850885,-73.906469
E 156 St & Courtlandt Ave,40.82123860172,-73.9173299074173
Monroe St & Classon Ave,40.6845683,-73.95881081
Walton Ave & E 171 St,40.840683,-73.915073
W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955
Johnson St & Gold St,40.69474881,-73.98362464
Crescent St & 30 Ave,40.768692,-73.9249574
6 Ave & Broome St,40.72431,-74.00473
Featherbed Ln & Jerome Ave,40.845505,-73.914311
92 St & 35 Ave,40.7529,-73.87536
53 St & 5 Ave,40.643371,-74.011884
E 51 St & 2 Ave,40.755293,-73.967641
E 17 St & 2 Ave,40.73431166276575,-73.98372530937195
W 120 St & Claremont Ave,40.8109494,-73.9634
Brook Ave & E 157 St,40.820713,-73.911759
Church Ave & E 45 St,40.65159,-73.93535
34 Ave & 38 St,40.756913,-73.921631
Dean St & Franklin Ave,40.67759206937376,-73.955637216568
Bainbridge Ave & E 198 St,40.8684871,-73.8884559781
Greene Ave & Throop Ave,40.6894932,-73.942061
Waterbury St & Stagg St,40.71019,-73.93734
Winthrop St & Schenectady Ave,40.6582,-73.9338
Corona Ave & 90 St,40.74154,-73.87484
Irving Ave & DeKalb Ave,40.7027,-73.92095
43 Ave & 111 St,40.74955,-73.85464
W 50 St & 10 Ave,40.764734200065185,-73.99194359779358
Academy St & Nagle Ave,40.862562,-73.922661
Pacific St & Nevins St,40.6853761,-73.98302136
Grand Concourse & E 171 St,40.839549,-73.913004
E 17 St & Broadway,40.73704984,-73.99009296
Nelson Ave & W 172 St,40.843965,-73.920999
E 149 St & Jackson Ave,40.813135,-73.909235
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
3 Ave & Franklin Ave,40.82696,-73.907451
Grand Concourse & E 175 St,40.84627592921954,-73.90931278467178
Jefferson Ave & Evergreen Ave,40.68989,-73.91458
3 Ave & E 189 St,40.85985,-73.89135
Pacific St & Troy Ave,40.67686,-73.93607
Harrison Pl & Porter Ave,40.70686,-73.92851
E 106 St & 1 Ave,40.7892529,-73.93956237
St James Pl & Oliver St,40.71307916,-73.99851193
E 180 St & Monterey Ave,40.85025,-73.89301
36 Ave & 31 St,40.75651272984955,-73.92957486212252
Grand Concourse & E 205 St,40.875531,-73.8863864831
Seneca Ave & Decatur St,40.69723,-73.89811
Union Ave & E 169 St,40.82995,-73.898802
Lawrence St & Willoughby St,40.69236178,-73.98631746
111 St & 37 Ave,40.75397,-73.85748
Park Pl & Church St,40.71334184275907,-74.00935515761375
Southpoint Park,40.75370225419114,-73.95865201950072
Prospect Ave & E 151 St,40.814232,-73.903927
29 St & Skillman Ave,40.744831,-73.938411
Lenox Ave & W 111 St,40.7987859,-73.9523
New York Ave & St Marks Ave,40.67514,-73.94716
Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
Cliff St & Fulton St,40.70838,-74.00495
W 56 St & 6 Ave,40.76340613,-73.97722479
Columbus Ave & W 95 St,40.7919557,-73.968087
33 St & Queens Blvd,40.7443653191867,-73.93172398209572
Newton Rd & 44 St,40.7595701,-73.9142678
E 74 St & 1 Ave,40.7689738,-73.95482273
Creston Ave & E 181 St,40.8549,-73.90281
76 St & 45 Ave,40.7411,-73.88837
Prospect Ave & Greenwood Ave,40.651745,-73.975988
36 St & 47 Ave,40.742218349960964,-73.92935156822205
Prospect Ave & Longwood Ave,40.81899,-73.90202
7 Ave & 20 St,40.659053,-73.98854
Ave D & E 10 St,40.72506551015475,-73.97515833377838
W 44 St & 11 Ave,40.762009,-73.996975
N 6 St & Bedford Ave,40.71745169,-73.95850939
White St & Johnson Ave,40.707174,-73.93581
27 Ave & 3 St,40.77485,-73.9342
Broadway & W 58 St,40.76695317,-73.98169333
Bedford Ave & Maple St,40.66035,-73.95679
E 16 St & Irving Pl,40.735367055605394,-73.98797392845154
Monroe St & Bedford Ave,40.6851443,-73.95380904
Suydam St & Broadway,40.69544,-73.93223
Church St & Worth St,40.71688538495366,-74.00650128722191
Murray St & Greenwich St,40.714851505262516,-74.01122331619263
Central Ave & Covert St,40.68929,-73.90951
21 St & 36 Ave,40.7601853,-73.9362726
Maurice Ave & 53 Dr,40.73028,-73.90421
Degraw St & 3 Ave,40.67977,-73.9847
Pleasant Ave & E 116 St,40.7949879,-73.9333349
E 72 St & York Ave,40.76663814,-73.95348296
Caton Ave & Argyle Rd,40.649681,-73.967829
E 10 St & Ave A,40.72740794,-73.98142006
Anthony Ave & E Tremont Ave,40.848793,-73.903178
6 Ave & W 34 St,40.74964,-73.98805
Ditmars Blvd & 94 St,40.7702,-73.87587
Woodside Ave & 60 St,40.74521,-73.90462
N 12 St & Bedford Ave,40.72079821,-73.95484712
S 4 St & Wythe Ave,40.71285887,-73.96590294
E 25 St & 1 Ave,40.7381765,-73.97738662
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
5 St & 6 Ave,40.6704836,-73.98208968
61 St & Laurel Hill Blvd,40.7388,-73.90338
47 Ave & 109 St,40.74713,-73.85502
E 53 St & Madison Ave,40.7597108,-73.97402311
81 St & 24 Ave,40.76466,-73.88803
72 St & Woodside Ave,40.74288,-73.89283
Forsyth St & Canal St,40.7158155,-73.99422366
Orchard St & Grand St,40.717318403855785,-73.99067759513855
W 218 St & Broadway,40.87139,-73.914318
Vesey Pl & River Terrace,40.7153379,-74.01658354
75 St & 35 Ave,40.75091,-73.89111
9 Ave & W 22 St,40.7454973,-74.00197139
31 St & Northern Blvd,40.75186951421875,-73.93349289894103
Grand Army Plaza & Central Park S,40.7643971,-73.97371465
30 Ave & 41 St,40.763422,-73.914142
Sterling Pl & Bedford Ave,40.672695,-73.954131
7 Ave & 17 St,40.660937794931684,-73.98680448532104
31 St & Astoria Blvd,40.7699176,-73.9184057
Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
Ave A & E 11 St,40.72854745023944,-73.98175925016403
Jackson St & Leonard St,40.71638031973561,-73.94821286201477
E 128 St & 3 Ave,40.805631,-73.934077
87 St & 30 Ave,40.76156,-73.88167
Somers St & Broadway,40.67945,-73.90474
E 5 St & Ave A,40.72479007746337,-73.98430064320564
E 39 St & 2 Ave,40.748033194287665,-73.973827958107
2 Ave & E 31 St,40.74290902,-73.97706058
Case St & 94 St,40.74619,-73.87193
Central Ave & Weirfield St,40.69055,-73.91181
Beaver St & Fayette St,40.70099,-73.93921
48 St & Broadway,40.755763,-73.912715
Giles Pl & Fort Independence St,40.87869,-73.89862
St Nicholas Ave & W 157 St,40.832314,-73.94102
West End Ave & W 107 St,40.8021174,-73.9681805305
Bailey Ave & W 234 St,40.88066,-73.90076
Van Buren St & Broadway,40.692,-73.92617
Lenox Ave & W 115 St,40.8011939,-73.9500739
Crown St & Rogers Ave,40.66639,-73.95346
Rugby Rd & Albemarle Rd,40.64672,-73.96637
Jerome Ave & E 181 St,40.855653,-73.905528
Chauncey St & Howard Ave,40.68158,-73.91959
Scholes St & Manhattan Ave,40.70870368,-73.9448625
46 Rd & 11 St,40.745805,-73.950752
Willoughby St & Fleet St,40.69196566,-73.9813018
Crotona Pkwy & Elsmere Pl,40.84188,-73.8855
Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
W 17 St & 7 Ave,40.740564236339516,-73.99852573871613
65 Pl & Woodside Ave,40.74334,-73.89903
Tilden Ave & Lott St,40.64661,-73.95401
57 St & 37 Ave,40.75048,-73.90513
Lewis Ave & Fulton St,40.67972,-73.93467
W Tremont Ave & Matthewson Rd,40.853827,-73.920765
Amsterdam Ave & W 66 St,40.7746671,-73.98470567
42 Pl & Northern Blvd,40.753091,-73.920603
34 St & 38 Ave,40.752443,-73.929737
Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
Sumpter St & Fulton St,40.67923,-73.92588
Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
E 81 St & York Ave,40.7728384,-73.94989233
Grand Ave & W 181 St,40.856302,-73.907302
W 168 St & Ft Washington Ave,40.84210236102173,-73.9422395825386
DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
Caton Ave & E 7 St,40.647718,-73.973663
Bushwick Ave & Furman Ave,40.68281,-73.90623
MacDonough St & Marcy Ave,40.68078,-73.94613
St Marks Pl & 4 Ave,40.68177810928762,-73.97988975048065
Greene Ave & Myrtle Ave,40.698568,-73.918877
E 77 St & 3 Ave,40.77314236,-73.95856158
2 Ave & E 29 St,40.741723510974715,-73.97809267044067
N 15 St & Wythe Ave,40.724055,-73.955736
Tinton Ave & E 165 St,40.824796,-73.90242
Stockholm St & Wilson Ave,40.699304,-73.923044
Metropolitan Ave & Flushing Ave,40.71334,-73.91572
Willoughby Ave & Walworth St,40.69331716,-73.95381995
55 Ave & 90 St,40.73676,-73.87318
Brooklyn Ave & Tilden Ave,40.64725,-73.94352
Crescent St & Ditmars Blvd,40.7787185,-73.9145645
W 54 St & 6 Ave,40.761865,-73.977242
23 St & 31 Ave,40.76663971723091,-73.9286595582962
E 149 St & Eagle Ave,40.814046,-73.91186
East End Ave & E 86 St,40.77518615,-73.94446054
Brooklyn Ave & Lefferts Ave,40.662564,-73.945565
37 Ave & 63 St,40.74893,-73.89981
W 55 St & 6 Ave,40.763189,-73.978434
4 Ave & 17 St,40.665507,-73.993037
Broadway & W 51 St,40.76228826,-73.98336183
Stewart Ave & Johnson Ave,40.70869,-73.92587
Jerome Ave & E Mosholu Pkwy S,40.87935,-73.88534
Clinton Ave & E Tremont Ave,40.845,-73.88994
Ave D & E 3 St,40.72082834,-73.97793172
River Ave & McClellan St,40.83406,-73.92243
Garfield Pl & 8 Ave,40.6711978,-73.97484126
69 St & 43 Ave,40.74179,-73.89564
E 34 St & Church Ave,40.65116,-73.94577
86 St & 35 Ave,40.7523,-73.88093
E 182 St & Belmont Ave,40.85089,-73.88793
Park Ave & St Edwards St,40.69608941,-73.97803415
Cedar St & Myrtle Ave,40.697842,-73.926241
Duffield St & Willoughby St,40.69221589,-73.9842844
Coffey St & Ferris St,40.67818387977647,-74.0170168876648
Lispenard St & Broadway,40.71939226,-74.00247214
Thompson St & Bleecker St,40.72840059450829,-73.99968780577183
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
7 Ave & Park Pl,40.6776147,-73.97324283
Broadway & E 14 St,40.73454567,-73.99074142
100 St & Humphreys St,40.76574,-73.87012
Bridge St & York St,40.70133448066992,-73.98471236228943
Ralph Ave & Fulton St,40.67922,-73.92192
Eagle St & Manhattan Ave,40.735217,-73.954926
Grand Concourse & E 156 St,40.823429,-73.924689
E 178 St & Monterey Ave,40.84749,-73.89464
Buffalo Ave & St John's Pl,40.67015,-73.92538
W 51 St & 6 Ave,40.7606597,-73.98042047
Grand St & Greene St,40.72170005235607,-74.00238141417502
W 35 St & 9 Ave,40.75414519263519,-73.9960889518261
Christopher St & Greenwich St,40.73291553,-74.00711384
E 82 St & East End Ave,40.7724607,-73.9468208
30 Ave & 96 St,40.76086,-73.87308
Bond St & Bergen St,40.6849668,-73.98620772
Evergreen Ave & Noll St,40.70106,-73.93318
Knickerbocker Ave & Moffat St,40.690434,-73.903737
State St & Smith St,40.68917,-73.9886
Grand Concourse & E 144 St,40.816576,-73.927987
Franklin Ave & St Marks Ave,40.6758324,-73.9561677
N Portland Ave & Flushing Ave,40.697926,-73.97663
Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
Summerfield St & Cypress Ave,40.69662,-73.90056
Southern Blvd & E 175 St,40.839335,-73.886445
W 104 St & Amsterdam Ave,40.799041392882984,-73.96649479866028
President St & Henry St,40.6828003,-73.99990419
W 155 St & Frederick Douglass Blvd,40.82923,-73.936996
Church Ave & McDonald Ave,40.642809,-73.979239
Lexington Ave & E 26 St,40.741459,-73.983293
E 3 St & Church Ave,40.643817,-73.977433
Menahan St & Wyckoff Ave,40.70113,-73.91422
E 44 St & Lexington Ave,40.752643,-73.974996
Central Ave & Woodbine St,40.69296,-73.91605
31 Ave & 86 St,40.75958,-73.88219
7 St & 3 Ave,40.67260298150126,-73.98983001708984
Broadway & 12 St,40.7668,-73.9347774
Jackson Mill Rd & 24 Ave,40.76619,-73.87561
E 2 St & Ave B,40.72217444,-73.98368779
Amory Ct & Metropolitan Ave,40.71301,-73.90968
E 142 St & 3 Ave,40.812735,-73.923697
W 111 St & 5 Ave,40.797520781247556,-73.9489397406578
E 19 St & 3 Ave,40.73624527,-73.98473765
Fort Washington Ave & W 183 St,40.852252,-73.937854
Broadway & W 29 St,40.7462009,-73.98855723
25 Ave & 41 St,40.767666,-73.910963
23 Ave & 27 St,40.776165,-73.9153175
Crotona Ave & Crotona Park N,40.84234,-73.89409
65 St & Otto Rd,40.70389,-73.89116
Commerce St & Van Brunt St,40.6812117,-74.00860912
Watts St & Greenwich St,40.72405549,-74.00965965
Rogers Ave & Lenox Rd,40.65378,-73.95273
Skillman Ave & 43 Ave,40.74653761978055,-73.93215849995613
E 47 St & Park Ave,40.75510267,-73.97498696
Stephen St & Seneca Ave,40.6988,-73.9007
67 Ave & Fresh Pond Rd,40.70575,-73.89676
Barclay St & Church St,40.71291224,-74.01020234
E 11 St & Ave B,40.72746420692392,-73.97950418293476
Old Broadway & W 133 St,40.818212,-73.955277
Shore Blvd & Astoria Park,40.77977,-73.923162
W 116 St & Amsterdam Ave,40.8067581,-73.9607082
57 Rd & 59 St,40.72249,-73.90854
Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565
Amsterdam Ave & W 189 St,40.85318758861975,-73.92715752124786
Main St & Plymouth St,40.703781673548306,-73.99073392152786
Nelson Ave & 167 St,40.83670566862804,-73.92608866095543
1 Ave & E 39 St,40.74714,-73.97113
Hancock St & Malcolm X Blvd,40.68487,-73.9293
60 Pl & 67 Ave,40.70497,-73.89965
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
Lexington Ave & Stuyvesant Ave,40.68973,-73.93353
Flatbush Ave & Ocean Ave,40.663657,-73.963014
Tyler Ave & Maurice Ave,40.73394,-73.90128
57 St & 7 Ave,40.638566,-74.010147
5 Av & W 139 St,40.815484,-73.935856
Ditmars Blvd & 48 St,40.769219,-73.901001
Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
Madison Ave & E 82 St,40.7781314,-73.96069399
Court St & State St,40.6902375,-73.99203074
Bergen St & 4 Ave,40.68256425759694,-73.9798977971077
E 43 St & Madison Ave,40.75354681867074,-73.97896572947502
Clermont Ave & Park Ave,40.69573398,-73.97129668
57 St & 1 Ave,40.646377,-74.023087
52 St & 1 Ave,40.649292,-74.020105
E 47 St & 2 Ave,40.75323098,-73.97032517
Graham Ave & Conselyea St,40.715143,-73.944507
South St & Pike St,40.70991806921533,-73.99161100387573
7 Ave & 40 St,40.648169,-74.000057
Monroe St & Tompkins Ave,40.686203,-73.944694
45 Rd & 11 St,40.74708586,-73.94977234
E 76 St & Park Ave,40.773763,-73.96222088
Concourse Village East & E 158 St,40.823732,-73.919379
35 St & 34 Ave,40.7580583,-73.9242751
Eastern Pkwy & Rochester Ave,40.66846,-73.9282
E 56 St & 3 Ave,40.75934501,-73.96759673
Bronx Park S & Bryant Ave,40.84437,-73.87796
Myrtle Ave & Grove St,40.69905,-73.91516
Myrtle Ave & Linden St,40.69943,-73.91337
Central Park W & W 97 St,40.79249519495111,-73.96417066463071
E 88 St & 1 Ave,40.778301,-73.9488134
79 St & Woodside Ave,40.74364,-73.88622
W 146 St & Broadway,40.826969,-73.949738
Riverside Dr & Broadway,40.865364,-73.92791
64 St & 3 Ave,40.639978,-74.02324
Gramercy Park N & Gramercy Park E,40.73795,-73.98509
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
1 Ave & E 68 St,40.76500525,-73.95818491
Newtown Ave & 23 St,40.7713615,-73.9246145
Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
Broadway & W 234 St,40.88185,-73.90291
E 58 St & 3 Ave,40.76095756,-73.96724467
31 Ave & 103 St,40.76134,-73.86666
Columbia St & Kane St,40.68763155,-74.0016256
Page Pl & Grand Ave,40.71798,-73.91818
5 Ave & E 63 St,40.766368,-73.971518
93 St & Roosevelt Ave,40.74888,-73.87368
Forsyth St & Grand St,40.71779817737835,-73.99316132068634
New York Ave & Hawthorne St,40.65794,-73.94735
Amsterdam Ave & W 60 St,40.771148122190155,-73.98699113854883
Bleecker St & Crosby St,40.72615604980408,-73.99510189890862
Frederick Douglass Blvd & W 145 St,40.823061,-73.941928
E 91 St & Park Ave,40.7835016,-73.955327
Halsey St & Tompkins Ave,40.6823687,-73.944118
76 St & 21 Ave,40.77028,-73.893675
Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351
Fresh Pond Rd & Eliot Ave,40.71442,-73.90097
Broadway & W 61 St,40.77003010255044,-73.9819684624672
Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351
Beverley Rd & E 49 St,40.64621,-73.93067
Madison St & Cypress Ave,40.70068,-73.90742
Henry St & Middagh St,40.7003,-73.991581
Bayard St & Leonard St,40.71915571696044,-73.94885390996933
50 St & Barnett Ave,40.750097682094825,-73.91349703073502
W 63 St & Broadway,40.77163851,-73.98261428
Steinway St & 21 Ave,40.774798,-73.903787
81 St & 34 Ave,40.75374,-73.88604
6 Ave & W 33 St,40.74901271,-73.98848395
Lexington Ave & E 111 St,40.7954121,-73.9441232
Lexington Ave & Classon Ave,40.68676793,-73.95928168
Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913
46 Ave & 5 St,40.74731,-73.95451
Featherbed Ln & Nelson Ave,40.846011,-73.919637
Bergen Ave & E 152 St,40.817166,-73.914737
91 St & 31 Ave,40.76022,-73.87774
41 Ave & 80 St,40.74586,-73.88539
3 Ave & E 172 St,40.839586,-73.900277
Broadway & Whipple St,40.7016657,-73.9437303
Pioneer St & Richards St,40.6777748,-74.0094613
51 St & Queens Blvd,40.7429,-73.91395
W 82 St & Central Park West,40.78275,-73.97137
E 13 St & 2 Ave,40.73153937464073,-73.9853024482727
Parade Pl & Crooke Ave,40.651847,-73.965248
E 163 St & Union Ave,40.822545,-73.901824
Soissons Landing,40.69231660719192,-74.01486575603485
W 135 St & Lenox Terrace Pl,40.813619,-73.939336
Brooklyn Ave & Prospect Pl,40.67412,-73.94447
Carlton Ave & Park Ave,40.69580705,-73.97355569
21 St & 38 Ave,40.7576314,-73.9391224
43 St & 50 Ave,40.73787237950538,-73.92264068126678
111 St & 49 Ave,40.74612,-73.85272
Kingston Ave & Carroll St,40.66688,-73.9425
E 167 St & Franklin Ave,40.82895,-73.90521
54 St & 37 Ave,40.75098,-73.90799
Great Jones St,40.72743423,-73.99379025
Brevoort Pl & Bedford Ave,40.68012,-73.95362
Bushwick Ave & Powers St,40.71247661,-73.94100005
Audubon Ave & Fort George Ave,40.85715781391904,-73.92717361450195
Aqueduct Ave & W 190 St,40.8649213,-73.9024238
38 St & Northern Blvd,40.752372,-73.925384
E 138 St & Willow Ave,40.804168,-73.911545
Brook Ave & E 148 St,40.814383,-73.915368
10 Ave & W 28 St,40.75066386,-74.00176802
Greenwich St & Rector St,40.70806582380646,-74.0135595202446
Union St & Bedford Ave,40.6691783,-73.9554162
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
Clarkson Ave & Troy Ave,40.65633,-73.93648
W 52 St & 11 Ave,40.76727216,-73.99392888
E Houston St & Columbia St,40.71978635452822,-73.97871628403664
Elmhurst Ave & Roosevelt Ave,40.74864,-73.87619
E 25 St & 2 Ave,40.73912601,-73.97973776
Columbia St & Rivington St,40.71739973,-73.98016555
Sullivan St & Washington Sq,40.73047747,-73.99906065
W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
E 149 St & Park Ave,40.818154,-73.925294
99 St & 58 Ave,40.73761,-73.85959
Lafayette Ave & St James Pl,40.68851534,-73.9647628
Old Slip & South St,40.70336686695866,-74.007867872715
Morgan Ave & Lombardy St,40.72226,-73.93889
Lincoln Pl & Nostrand Ave,40.67077,-73.9507
Bushwick Ave & McKibbin St,40.705517,-73.93936
Grand St & Samuel Dickstein Plaza,40.715118719964956,-73.98417055606842
W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
W 30 St & 10 Ave,40.752694,-74.002353
24 St & 38 Ave,40.756351,-73.936515
St Nicholas Ave & W 126 St,40.8114323,-73.9518776
Ditmars Blvd & 79 St,40.768728,-73.890745
50 St & Northern Blvd,40.753441,-73.912402
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
43 St & 37 Ave,40.750181,-73.919998
48 Ave & 37 St,40.74034668087185,-73.92886072397232
W 22 St & 8 Ave,40.74475148,-73.99915362
Lafayette Ave & Classon Ave,40.68900443,-73.96023854
W 165 St & Fort Washington Ave,40.84004,-73.942939
Woodside Ave & 69 St,40.7428,-73.89584
Decatur Ave & E 197 St,40.86557,-73.88807
Pearl St & Hanover Square,40.7047177,-74.00926027
Broadway & W 220 St,40.872412,-73.912807
S 2 St & Kent Ave,40.714731,-73.966612
Rogers Pl & E 165 St,40.82388366441761,-73.8974027708582
Albany Ave & Fulton St,40.6800105,-73.938475
31 St & Newtown Ave,40.7675487799971,-73.9209334552288
Lexington Ave & E 128 St,40.806414,-73.936085
12 St & 4 Ave,40.668603,-73.9904394
Willoughby Ave & Hall St,40.69196035,-73.96536851
Macombs Rd & Featherbed Ln,40.84552,-73.91722
5 Ave & E 72 St,40.77282817,-73.96685276
W 218 St & Indian Rd,40.873054589370895,-73.91837194561958
Broadway & W 153 St,40.831327,-73.946665
Ditmars Blvd & 31 Dr,40.76138,-73.86035
Yankee Ferry Terminal,40.68706579875912,-74.01675585121666
Prospect Park SW & 10 Ave,40.659945,-73.977504
Carroll St & Washington Ave,40.6686744,-73.9618148
77 St & 24 Ave,40.76428,-73.89156
Cadman Plaza E & Tillary St,40.69597683,-73.99014892
2 Ave & 32 St,40.659176,-74.006584
44 Dr & 21 St,40.748036,-73.946705
Longwood Ave & Southern Blvd,40.816343,-73.896447
81 St & 35 Ave,40.75179,-73.88568
Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842
Cambridge Pl & Gates Ave,40.68488,-73.96304
E 182 St & Park Ave,40.85455,-73.89507
Empire Blvd & New York Ave,40.66403,-73.94769
51 St & Hobart St,40.75767234025041,-73.90769943594933
W Fordham Rd & Loring Pl N,40.86295,-73.90741
Botanical Sq & Webster Ave,40.86814,-73.88145
